t,S,I,R,R0,beta, gamma
226,93.01783757663243,1.977925755794943E-07,6.982162225575014,0.0059509999940490005,0.000528,0.090909091
227,93.01783757653529,1.7990857502190662E-07,6.982162243556158,0.005807999994192001,0.000515,0.090909091
228,93.0178375764491,1.6363943374260136E-07,6.982162259911483,0.005664999994335001,0.000502,0.090909091
229,93.01783757637268,1.4883953292837699E-07,6.982162274787795,0.005521999994478,0.00049,0.090909091
230,93.01783757630484,1.3537650546933816E-07,6.982162288318661,0.00538999999461,0.000477,0.090909091
231,93.01783757624477,1.2312961630449768E-07,6.982162300625617,0.005246999994753,0.000466,0.090909091
232,93.0178375761914,1.1198938695910711E-07,6.982162311819218,0.005125999994874,0.000454,0.090909091
233,93.0178375761441,1.0185582681716057E-07,6.982162322000072,0.004993999995006,0.000443,0.090909091
234,93.01783757610214,9.2638177818944E-08,6.982162331259692,0.004872999995127,0.000432,0.090909091
235,93.0178375760649,8.425375073439115E-08,6.982162339681345,0.004751999995248,0.000421,0.090909091
236,93.01783757603191,7.662731303994822E-08,6.982162347340777,0.004630999995369,0.000411,0.090909091
237,93.01783757600262,6.969048854131244E-08,6.9821623543068965,0.004520999995479,0.000401,0.090909091
238,93.01783757597663,6.338098423543615E-08,6.982162360642396,0.004410999995589,0.000391,0.090909091
239,93.01783757595358,5.7642128219706664E-08,6.982162366404303,0.0043009999956990005,0.000381,0.090909091
240,93.01783757593314,5.242236299266592E-08,6.982162371644496,0.004190999995809,0.000372,0.090909091
241,93.01783757591501,4.767483314415848E-08,6.982162376410166,0.004091999995908,0.000363,0.090909091
242,93.01783757589891,4.335685503333204E-08,6.982162380744241,0.003992999996007,0.000354,0.090909091
243,93.01783757588463,3.9429599435216544E-08,6.982162384685774,0.0038939999961059998,0.000345,0.090909091
244,93.01783757587198,3.585774380552891E-08,6.982162388270282,0.003794999996205,0.000336,0.090909091
245,93.01783757586077,3.2609155887748905E-08,6.9821623915300774,0.003695999996304,0.000328,0.090909091
246,93.01783757585082,2.965463617250035E-08,6.982162394494546,0.0036079999963920003,0.00032,0.090909091
247,93.017837575842,2.696758706654139E-08,6.9821623971904225,0.0035199999964800003,0.000312,0.090909091
248,93.01783757583416,2.452381465575549E-08,6.9821623996420215,0.0034319999965680002,0.000304,0.090909091
249,93.01783757582723,2.230131166026178E-08,6.982162401871459,0.003343999996656,0.000297,0.090909091
250,93.01783757582106,2.0280080715883335E-08,6.982162403898851,0.003266999996733,0.00029,0.090909091
251,93.01783757581559,1.844190759943251E-08,6.9821624057424945,0.00318999999681,0.000282,0.090909091
252,93.01783757581076,1.6770208045613304E-08,6.982162407419032,0.003101999996898,0.000275,0.090909091
253,93.01783757580647,1.5249933479647987E-08,6.982162408943596,0.0030249999969750004,0.000269,0.090909091
254,93.01783757580264,1.3867391696800087E-08,6.982162410329954,0.002958999997041,0.000262,0.090909091
255,93.01783757579926,1.261009929984879E-08,6.982162411590625,0.0028819999971180003,0.000256,0.090909091
256,93.01783757579626,1.1466729423351129E-08,6.982162412736998,0.002815999997184,0.000249,0.090909091
257,93.0178375757936,1.042695533456514E-08,6.982162413779428,0.0027389999972609997,0.000243,0.090909091
258,93.01783757579125,9.481407142797883E-09,6.982162414727333,0.002672999997327,0.000237,0.090909091
259,93.01783757578916,8.621551235820569E-09,6.982162415589279,0.002606999997393,0.000231,0.090909091
260,93.01783757578731,7.83962637306348E-09,6.982162416373057,0.0025409999974590003,0.000226,0.090909091
261,93.01783757578566,7.128581114417983E-09,6.98216241708575,0.002485999997514,0.00022,0.090909091
262,93.0178375757842,6.48198707262702E-09,6.982162417733803,0.0024199999975800003,0.000215,0.090909091
263,93.0178375757829,5.89401184188523E-09,6.982162418323075,0.0023649999976350002,0.000209,0.090909091
264,93.01783757578175,5.359338421809821E-09,6.982162418858894,0.0022989999977010003,0.000204,0.090909091
265,93.01783757578073,4.873142806226216E-09,6.982162419346107,0.002243999997756,0.000199,0.090909091
