t,S,I,R,R0,beta, gamma
291,0.2389882344802577,4.839020048505724E-10,99.76101176503575,5.4999999945,0.5,0.090909091
292,0.23898823447967946,4.404891478855327E-10,99.76101176507974,5.4999999945,0.5,0.090909091
293,0.2389882344791531,4.009710384746975E-10,99.76101176511979,5.4999999945,0.5,0.090909091
294,0.23898823447867396,3.6499826265244845E-10,99.76101176515624,5.4999999945,0.5,0.090909091
295,0.2389882344782378,3.3225275383003056E-10,99.76101176518942,5.4999999945,0.5,0.090909091
296,0.2389882344778408,3.0244498049228754E-10,99.76101176521962,5.4999999945,0.5,0.090909091
297,0.23898823447747938,2.7531138619779363E-10,99.76101176524712,5.4999999945,0.5,0.090909091
298,0.2389882344771504,2.5061205924719704E-10,99.76101176527214,5.4999999945,0.5,0.090909091
299,0.23898823447685094,2.2812861141528706E-10,99.76101176529492,5.4999999945,0.5,0.090909091
300,0.23898823447657835,2.0766224699081007E-10,99.76101176531566,5.4999999945,0.5,0.090909091
301,0.23898823447633022,1.890320050507369E-10,99.76101176533453,5.4999999945,0.5,0.090909091
302,0.23898823447610434,1.7207315942739998E-10,99.76101176535171,5.4999999945,0.5,0.090909091
303,0.23898823447589873,1.5663576222121838E-10,99.76101176536736,5.4999999945,0.5,0.090909091
304,0.23898823447571155,1.4258331798094044E-10,99.7610117653816,5.4999999945,0.5,0.090909091
305,0.23898823447554116,1.2979157682867895E-10,99.76101176539456,5.4999999945,0.5,0.090909091
306,0.23898823447538606,1.181474358587075E-10,99.76101176540635,5.4999999945,0.5,0.090909091
307,0.23898823447524487,1.0754793909632992E-10,99.7610117654171,5.4999999945,0.5,0.090909091
308,0.23898823447511636,9.789936717458962E-11,99.76101176542687,5.4999999945,0.5,0.090909091
309,0.23898823447499937,8.911640867985887E-11,99.76101176543577,5.4999999945,0.5,0.090909091
310,0.23898823447489287,8.112140583945415E-11,99.76101176544387,5.4999999945,0.5,0.090909091
311,0.23898823447479595,7.384366788174574E-11,99.76101176545124,5.4999999945,0.5,0.090909091
312,0.2389882344747077,6.721884599758134E-11,99.76101176545795,5.4999999945,0.5,0.090909091
313,0.2389882344746274,6.118836437651418E-11,99.76101176546406,5.4999999945,0.5,0.090909091
314,0.23898823447455428,5.569890228713216E-11,99.76101176546962,5.4999999945,0.5,0.090909091
