t,S,I,R,D,R0,beta, gamma, mu
167,93.33681996144065,3.1227141679014736E-05,6.464055890198658,0.19909292121902564,0.025234072540517974,0.002306279,0.090909091,0.0028
168,93.33681989422088,2.836809439644207E-05,6.4640587290297224,0.19909300865502233,0.02461104867616313,0.002249337,0.090909091,0.0028
169,93.33681983466322,2.576930372595874E-05,6.464061307947397,0.19909308808568665,0.024003402188588086,0.0021938,0.090909091,0.0028
170,93.33681978189739,2.3407251521055927E-05,6.464063650611375,0.19909316023973708,0.023410748910156435,0.002139635,0.090909091,0.0028
171,93.33681973515154,2.126052511396093E-05,6.4640657785433335,0.19909322578004135,0.022832736687201458,0.002086807,0.090909091,0.0028
172,93.33681969374115,1.9309631016603425E-05,6.464067711318346,0.19909328530951168,0.02226899202340998,0.002035284,0.090909091,0.0028
173,93.33681965705924,1.7536824960835812E-05,6.464069466739349,0.19909333937647852,0.021719173436438522,0.001985033,0.090909091,0.0028
174,93.3368196245676,1.592595667953839E-05,6.464071060996165,0.1990933884795884,0.021182928772620367,0.001936022,0.090909091,0.0028
175,93.33681959578905,1.4462328299724193E-05,6.4640725088104105,0.19909343307226712,0.020659916549612033,0.001888221,0.090909091,0.0028
176,93.33681957030056,1.313256514691533E-05,6.46407382356753,0.19909347356678636,0.020149816627716515,0.001841601,0.090909091,0.0028
177,93.3368195477271,1.1924497863077426E-05,6.464075017437089,0.19909351033796877,0.01965231953856003,0.001796132,0.090909091,0.0028
178,93.33681952773625,1.0827054861756178E-05,6.464076101482351,0.1990935437265628,0.019167105142445573,0.001751785,0.090909091,0.0028
179,93.33681951003337,9.830164281149879E-06,6.464077085760066,0.1990935740423164,0.01869386397099936,0.001708533,0.090909091,0.0028
180,93.3368194943573,8.924664590223394E-06,6.464077979411365,0.19909360156677638,0.018232307898494074,0.001666349,0.090909091,0.0028
181,93.33681948047662,8.102223067962705E-06,6.4640787907445105,0.19909362655583723,0.017782148799202417,0.001625207,0.090909091,0.0028
182,93.33681946818622,7.3552615052357845E-06,6.464079527310245,0.19909364924206183,0.017343109218720308,0.001585081,0.090909091,0.0028
183,93.33681945730437,6.6768884815281865E-06,6.464080195970383,0.19909366983679405,0.016914911702643663,0.001545945,0.090909091,0.0028
184,93.33681944767005,6.060837653263099E-06,6.464080802960246,0.1990936885320818,0.016497278796568416,0.001507775,0.090909091,0.0028
185,93.33681943914058,5.501411538844737E-06,6.464081353945487,0.19909370550242722,0.01608995438873695,0.001470548,0.090909091,0.0028
186,93.33681943158955,4.99343029677169E-06,6.464081854073809,0.19909372090637953,0.01569269303871489,0.00143424,0.090909091,0.0028
187,93.33681942490497,4.53218505799354E-06,6.464082308022019,0.19909373488798435,0.015305238634744629,0.001398829,0.090909091,0.0028
188,93.33681941898764,4.1133954387410616E-06,6.464082720038843,0.1990937475781025,0.014927356407715022,0.001364292,0.090909091,0.0028
